Fall2021-2022(202210),10232,BIOL,200,B3,DiversityofLife,0,0,AS,8,1,1100,1350,BIOL,108,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10239,
Fall2021-2022(202210),10233,BIOL,200,B4,DiversityofLife,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10240,
Fall2021-2022(202210),10234,BIOL,200,B5,DiversityofLife,0,0,AS,8,1,1400,1650,BIOL,108,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10240,
Fall2021-2022(202210),10235,BIOL,200,B6,DiversityofLife,0,0,AS,10,-1,1300,1550,BIOL,108,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10240,
Fall2021-2022(202210),10236,BIOL,200,B7,DiversityofLife,0,0,AS,10,-1,1600,1850,BIOL,108,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10239,
Fall2021-2022(202210),10237,BIOL,200,B8,DiversityofLife,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10240,
Fall2021-2022(202210),10238,BIOL,200,B9,DiversityofLife,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10239,
Fall2021-2022(202210),10239,BIOL,200,L1,DiversityofLife,4,4,AS,31,5,0930,1045,CHSC,AUDITORIUM,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10230:or10231:or10232:or10236:or10238,
Fall2021-2022(202210),10240,BIOL,200,L2,DiversityofLife,4,4,AS,19,16,0800,0915,PHYS,217,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10233:or10234:or10235:or10237,
Fall2021-2022(202210),10241,BIOL,201,B1,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,210,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10242,BIOL,201,B10,GeneralBiologyI,0,0,AS,10,0,1100,1350,BIOL,210,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10243,BIOL,201,B11,GeneralBiologyI,0,0,AS,11,-1,1400,1650,BIOL,210,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10244,BIOL,201,B12,GeneralBiologyI,0,0,AS,12,-2,1100,1350,BIOL,206,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10245,BIOL,201,B13,GeneralBiologyI,0,0,AS,8,2,1400,1650,BIOL,206,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10246,BIOL,201,B14,GeneralBiologyI,0,0,AS,12,-2,1100,1350,BIOL,206,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10247,BIOL,201,B15,GeneralBiologyI,0,0,AS,10,0,1400,1650,BIOL,206,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10248,BIOL,201,B16,GeneralBiologyI,0,0,AS,10,0,1100,1350,BIOL,208,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10249,BIOL,201,B17,GeneralBiologyI,0,0,AS,12,-2,1400,1650,BIOL,208,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10250,BIOL,201,B18,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,208,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10251,BIOL,201,B19,GeneralBiologyI,0,0,AS,9,1,1400,1650,BIOL,208,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10252,BIOL,201,B2,GeneralBiologyI,0,0,AS,10,0,1400,1650,BIOL,210,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10253,BIOL,201,B20,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,208,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10254,BIOL,201,B21,GeneralBiologyI,0,0,AS,11,-1,1400,1650,BIOL,208,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10255,BIOL,201,B22,GeneralBiologyI,0,0,AS,10,0,1100,1350,BIOL,208,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10256,BIOL,201,B23,GeneralBiologyI,0,0,AS,11,-1,1400,1650,BIOL,208,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10257,BIOL,201,B24,GeneralBiologyI,0,0,AS,10,0,0800,1050,BIOL,208,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10258,BIOL,201,B25,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,208,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10259,BIOL,201,B26,GeneralBiologyI,0,0,AS,12,-2,1400,1650,BIOL,208,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10260,BIOL,201,B27,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,206,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10261,BIOL,201,B28,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,206,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10262,BIOL,201,B29,GeneralBiologyI,0,0,AS,9,1,1100,1350,BIOL,206,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),10263,BIOL,201,B3,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,210,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10264,BIOL,201,B30,GeneralBiologyI,0,0,AS,11,-1,0800,1050,BIOL,206,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),13338,BIOL,201,B31,GeneralBiologyI,0,0,AS,6,0,1400,1650,BIOL,206,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),13339,BIOL,201,B32,GeneralBiologyI,0,0,AS,5,1,1400,1650,BIOL,206,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,
Fall2021-2022(202210),13340,BIOL,201,B33,GeneralBiologyI,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10271,
Fall2021-2022(202210),13341,BIOL,201,B34,GeneralBiologyI,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10272,
Fall2021-2022(202210),10265,BIOL,201,B4,GeneralBiologyI,0,0,AS,12,-2,1400,1650,BIOL,210,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10266,BIOL,201,B5,GeneralBiologyI,0,0,AS,10,0,1100,1350,BIOL,210,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10267,BIOL,201,B6,GeneralBiologyI,0,0,AS,12,-2,1400,1650,BIOL,210,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10268,BIOL,201,B7,GeneralBiologyI,0,0,AS,9,1,1100,1350,BIOL,210,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10269,BIOL,201,B8,GeneralBiologyI,0,0,AS,9,1,1400,1650,BIOL,210,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10270,BIOL,201,B9,GeneralBiologyI,0,0,AS,12,-2,0800,1050,BIOL,210,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,
Fall2021-2022(202210),10271,BIOL,201,L1,GeneralBiologyI,4,4,AS,165,-3,0930,1045,BIOL,SLH,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Noel,Ghanem,10241:or10242:or10243:or10244:or10245:or10246:or10247:or10252:or10263:or10265:or10266:or10267:or10268:or10269:or10270:or13338:or13340,
Fall2021-2022(202210),10272,BIOL,201,L2,GeneralBiologyI,4,4,AS,165,-3,0800,0915,BIOL,SLH,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zakaria,Kambris,10248:or10249:or10250:or10251:or10253:or10254:or10255:or10256:or10257:or10258:or10259:or10260:or10261:or10262:or10264:or13339:or13341,
Fall2021-2022(202210),10273,BIOL,202,B1,GeneralBiologyII,0,0,AS,10,-1,1400,1650,BIOL,206,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10276,
Fall2021-2022(202210),10274,BIOL,202,B2,GeneralBiologyII,0,0,AS,8,1,1400,1650,BIOL,206,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10276,
Fall2021-2022(202210),10275,BIOL,202,B3,GeneralBiologyII,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10276,
Fall2021-2022(202210),10276,BIOL,202,L1,GeneralBiologyII,4,4,AS,18,9,1200,1250,PHYS,217,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Kuraydiyyah,10273:or10274:or10275,
Fall2021-2022(202210),10277,BIOL,209,1,ConceptsandConnections,3,3,AS,33,2,1000,1050,PHYS,329,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,,
Fall2021-2022(202210),10278,BIOL,209,2,ConceptsandConnections,3,3,AS,35,0,1100,1150,PHYS,217,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Heinrich,Dohna,,
Fall2021-2022(202210),10279,BIOL,210,1,HumanBiology,3,3,AS,36,-1,0800,0850,BIOL,004,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Nada,Sinnu,,
Fall2021-2022(202210),10280,BIOL,210,2,HumanBiology,3,3,AS,35,0,1100,1215,PHYS,329,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nada,Sinnu,,
Fall2021-2022(202210),10281,BIOL,210,3,HumanBiology,3,3,AS,35,0,1100,1215,BIOL,004,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,Talhouk,,
Fall2021-2022(202210),10282,BIOL,220,1,IntroductoryBiochemistry,3,3,AS,22,3,0930,1045,BIOL,004,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,,
Fall2021-2022(202210),10284,BIOL,223,B1,Genetics,0,0,AS,10,-1,1100,1350,BIOL,310,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10292,
Fall2021-2022(202210),10285,BIOL,223,B2,Genetics,0,0,AS,10,-1,1400,1650,BIOL,310,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10292,
Fall2021-2022(202210),10286,BIOL,223,B3,Genetics,0,0,AS,10,-1,1100,1350,BIOL,310,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10292,
Fall2021-2022(202210),10287,BIOL,223,B4,Genetics,0,0,AS,7,2,1000,1250,BIOL,310,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10293,
Fall2021-2022(202210),10288,BIOL,223,B5,Genetics,0,0,AS,8,1,1300,1550,BIOL,310,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10293,
Fall2021-2022(202210),10289,BIOL,223,B6,Genetics,0,0,AS,9,0,1100,1350,BIOL,310,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10294,
Fall2021-2022(202210),10290,BIOL,223,B7,Genetics,0,0,AS,10,-1,1400,1650,BIOL,310,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10294,
Fall2021-2022(202210),10291,BIOL,223,B8,Genetics,0,0,AS,8,1,0800,1050,BIOL,310,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10294,
Fall2021-2022(202210),10292,BIOL,223,L1,Genetics,4,4,AS,29,-2,0900,0950,BIOL,SLH,M,.,W,.,.,.,.,0900,0950,BIOL,SLH,.,.,.,.,F,.,.,ColinAndrew,Smith,10284:or10285:or10286,
Fall2021-2022(202210),10293,BIOL,223,L2,Genetics,4,4,AS,19,-1,0900,0950,BIOL,SLH,M,.,W,.,.,.,.,1000,1050,BIOL,SLH,.,.,.,.,F,.,.,ColinAndrew,Smith,10287:or10288,
Fall2021-2022(202210),10294,BIOL,223,L3,Genetics,4,4,AS,24,3,0900,0950,BIOL,SLH,M,.,W,.,.,.,.,1100,1150,BIOL,SLH,.,.,.,.,F,.,.,ColinAndrew,Smith,10289:or10290:or10291,
Fall2021-2022(202210),10295,BIOL,224,B1,Microbiology,0,0,AS,12,-2,1400,1650,BIOL,312,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10299,
Fall2021-2022(202210),10296,BIOL,224,B2,Microbiology,0,0,AS,12,-2,1400,1650,BIOL,312,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10299,
Fall2021-2022(202210),10297,BIOL,224,B3,Microbiology,0,0,AS,11,-1,1400,1650,BIOL,312,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10299,
Fall2021-2022(202210),10298,BIOL,224,B4,Microbiology,0,0,AS,12,-2,1400,1650,BIOL,312,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10299,
Fall2021-2022(202210),10299,BIOL,224,L1,Microbiology,4,4,AS,47,-7,1100,1150,CHEM,101,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mike,Osta,10295:or10296:or10297:or10298,
Fall2021-2022(202210),10300,BIOL,240,1,AnimalBehavior,3,3,AS,17,8,1300,1350,PHYS,217,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,,
Fall2021-2022(202210),10301,BIOL,241,B1,BiologyofInvertebrates,0,0,AS,7,2,1100,1350,BIOL,108,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10305,
Fall2021-2022(202210),10302,BIOL,241,B2,BiologyofInvertebrates,0,0,AS,9,0,1400,1650,BIOL,108,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10305,
Fall2021-2022(202210),10303,BIOL,241,B3,BiologyofInvertebrates,0,0,AS,11,-2,1300,1550,BIOL,108,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10305,
Fall2021-2022(202210),10304,BIOL,241,B4,BiologyofInvertebrates,0,0,AS,9,-9,1600,1850,BIOL,108,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10305,
Fall2021-2022(202210),10305,BIOL,241,L1,BiologyofInvertebrates,4,4,AS,36,-9,1200,1250,BIOL,004,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Khouzama,Knio,10301:or10302:or10303:or10304,
Fall2021-2022(202210),10306,BIOL,244,1,IntroductiontoNeurobiology,3,3,AS,4,16,1230,1345,PHYS,219,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Noel,Ghanem,,
Fall2021-2022(202210),10307,BIOL,244L,B1,NeurobiologyLab,1,1,AS,5,3,1400,1650,BIOL,306,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Noel,Ghanem,,
Fall2021-2022(202210),10309,BIOL,246,B1,MarineBiology,0,0,AS,9,0,1400,1650,BIOL,110,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10312,
Fall2021-2022(202210),10310,BIOL,246,B2,MarineBiology,0,0,AS,3,6,0800,1050,BIOL,110,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10312,
Fall2021-2022(202210),10311,BIOL,246,B3,MarineBiology,0,0,AS,9,0,1400,1650,BIOL,110,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10312,
Fall2021-2022(202210),10312,BIOL,246,L1,MarineBiology,4,4,AS,21,6,1230,1345,PHYS,331,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Michel,Bariche,10309:or10310:or10311,
Fall2021-2022(202210),10313,BIOL,247,1,AnimalPhysiology,3,3,AS,25,0,1000,1050,PHYS,215,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Kuraydiyyah,,
Fall2021-2022(202210),10314,BIOL,252,B1,Ecology,0,0,AS,7,2,1400,1650,BIOL,110,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,10318,
Fall2021-2022(202210),10315,BIOL,252,B2,Ecology,0,0,AS,8,1,1400,1650,BIOL,110,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,10318,
Fall2021-2022(202210),10316,BIOL,252,B3,Ecology,0,0,AS,4,5,1400,1650,BIOL,110,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,10318,
Fall2021-2022(202210),10317,BIOL,252,B4,Ecology,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10318,
Fall2021-2022(202210),10318,BIOL,252,L1,Ecology,4,4,AS,19,17,0900,0950,BIOL,004,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,10314:or10315:or10316:or10317,
Fall2021-2022(202210),10319,BIOL,256,1,ConservationBiology,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),10320,BIOL,260,B1,CellBiology,0,0,AS,12,-6,1400,1650,BIOL,106,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10323,
Fall2021-2022(202210),10321,BIOL,260,B2,CellBiology,0,0,AS,10,-4,1400,1650,BIOL,106,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10323,
Fall2021-2022(202210),10322,BIOL,260,B3,CellBiology,0,0,AS,10,-4,1400,1650,BIOL,106,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10323,
Fall2021-2022(202210),10323,BIOL,260,L1,CellBiology,4,4,AS,32,-14,1100,1150,BIOL,004,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,Talhouk,10320:or10321:or10322,
Fall2021-2022(202210),10324,BIOL,261,1,BiologyofCancer,3,3,AS,35,-10,1000,1050,PHYS,331,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Diana,Jaalouk,,
Fall2021-2022(202210),10325,BIOL,263,1,Immunology,3,3,AS,12,13,0900,0950,PHYS,217,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mike,Osta,,
Fall2021-2022(202210),10326,BIOL,266,1,Oceanography,3,3,AS,9,6,0800,0915,PHYS,215,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Imad,Saoud,,
Fall2021-2022(202210),10327,BIOL,266L,1,OceanographyLab,1,1,AS,1,0,1400,1650,BIOL,306,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Imad,Saoud,,
Fall2021-2022(202210),10328,BIOL,266L,2,OceanographyLab,1,1,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),10329,BIOL,268,1,IntroductionToBiotechnology,3,3,AS,17,8,1100,1150,PHYS,327,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Muhtasib,,
Fall2021-2022(202210),10330,BIOL,270,B1,PlantPhysiology,0,0,AS,9,-1,1400,1650,BIOL,306,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,10333,
Fall2021-2022(202210),10331,BIOL,270,B2,PlantPhysiology,0,0,AS,7,1,1400,1650,BIOL,306,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,10333,
Fall2021-2022(202210),10332,BIOL,270,B3,PlantPhysiology,0,0,AS,8,0,1100,1350,BIOL,306,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,10333,
Fall2021-2022(202210),10333,BIOL,270,L1,PlantPhysiology,4,4,AS,24,0,0800,0915,BIOL,004,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,10330:or10331:or10332,
Fall2021-2022(202210),10334,BIOL,281,1,Ichthyology,3,3,AS,28,-3,1100,1215,PHYS,217,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Michel,Bariche,,
Fall2021-2022(202210),10335,BIOL,290AO,1,Sp.Tp.CardiovascularResearch,3,3,AS,25,-10,1700,1815,BIOL,004,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Diana,Jaalouk,,
